"Sensor_ID","Year","Month","Day","Mdate","Time","Hourly_Counts"
4,2013,2,"Saturday",9,1,431
17,2013,2,"Saturday",9,1,25
18,2013,2,"Saturday",9,1,32
16,2013,2,"Saturday",9,1,88
2,2013,2,"Saturday",9,1,160
1,2013,2,"Saturday",9,1,119
13,2013,2,"Saturday",9,1,35
3,2013,2,"Saturday",9,1,525
15,2013,2,"Saturday",9,1,221
9,2013,2,"Saturday",9,1,18
10,2013,2,"Saturday",9,1,14
12,2013,2,"Saturday",9,1,55
11,2013,2,"Saturday",9,1,2
8,2013,2,"Saturday",9,1,12
7,2013,2,"Saturday",9,1,18
5,2013,2,"Saturday",9,1,288
6,2013,2,"Saturday",9,1,328
14,2013,2,"Saturday",9,1,94
4,2013,2,"Saturday",9,2,227
17,2013,2,"Saturday",9,2,45
18,2013,2,"Saturday",9,2,21
16,2013,2,"Saturday",9,2,54
2,2013,2,"Saturday",9,2,76
1,2013,2,"Saturday",9,2,61
13,2013,2,"Saturday",9,2,25
3,2013,2,"Saturday",9,2,243
15,2013,2,"Saturday",9,2,152
9,2013,2,"Saturday",9,2,6
10,2013,2,"Saturday",9,2,18
12,2013,2,"Saturday",9,2,12
11,2013,2,"Saturday",9,2,8
8,2013,2,"Saturday",9,2,14
7,2013,2,"Saturday",9,2,32
5,2013,2,"Saturday",9,2,164
6,2013,2,"Saturday",9,2,194
14,2013,2,"Saturday",9,2,74
4,2013,2,"Saturday",9,3,191
17,2013,2,"Saturday",9,3,14
18,2013,2,"Saturday",9,3,11
16,2013,2,"Saturday",9,3,41
2,2013,2,"Saturday",9,3,82
1,2013,2,"Saturday",9,3,31
13,2013,2,"Saturday",9,3,12
3,2013,2,"Saturday",9,3,223
15,2013,2,"Saturday",9,3,98
9,2013,2,"Saturday",9,3,11
10,2013,2,"Saturday",9,3,28
12,2013,2,"Saturday",9,3,13
11,2013,2,"Saturday",9,3,9
8,2013,2,"Saturday",9,3,4
7,2013,2,"Saturday",9,3,6
5,2013,2,"Saturday",9,3,101
6,2013,2,"Saturday",9,3,91
14,2013,2,"Saturday",9,3,22
4,2013,2,"Saturday",9,4,102
17,2013,2,"Saturday",9,4,26
18,2013,2,"Saturday",9,4,8
16,2013,2,"Saturday",9,4,15
2,2013,2,"Saturday",9,4,52
1,2013,2,"Saturday",9,4,30
13,2013,2,"Saturday",9,4,7
3,2013,2,"Saturday",9,4,71
15,2013,2,"Saturday",9,4,40
9,2013,2,"Saturday",9,4,2
10,2013,2,"Saturday",9,4,18
12,2013,2,"Saturday",9,4,5
11,2013,2,"Saturday",9,4,1
8,2013,2,"Saturday",9,4,2
7,2013,2,"Saturday",9,4,16
5,2013,2,"Saturday",9,4,52
6,2013,2,"Saturday",9,4,74
14,2013,2,"Saturday",9,4,45
4,2013,2,"Saturday",9,5,111
17,2013,2,"Saturday",9,5,23
18,2013,2,"Saturday",9,5,8
16,2013,2,"Saturday",9,5,14
2,2013,2,"Saturday",9,5,47
1,2013,2,"Saturday",9,5,39
13,2013,2,"Saturday",9,5,21
3,2013,2,"Saturday",9,5,72
15,2013,2,"Saturday",9,5,19
9,2013,2,"Saturday",9,5,8
10,2013,2,"Saturday",9,5,11
12,2013,2,"Saturday",9,5,2
11,2013,2,"Saturday",9,5,1
8,2013,2,"Saturday",9,5,5
7,2013,2,"Saturday",9,5,14
5,2013,2,"Saturday",9,5,63
6,2013,2,"Saturday",9,5,68
14,2013,2,"Saturday",9,5,67
4,2013,2,"Saturday",9,6,119
17,2013,2,"Saturday",9,6,33
18,2013,2,"Saturday",9,6,13
16,2013,2,"Saturday",9,6,46
2,2013,2,"Saturday",9,6,33
1,2013,2,"Saturday",9,6,30
13,2013,2,"Saturday",9,6,26
3,2013,2,"Saturday",9,6,73
15,2013,2,"Saturday",9,6,17
9,2013,2,"Saturday",9,6,82
10,2013,2,"Saturday",9,6,26
12,2013,2,"Saturday",9,6,25
11,2013,2,"Saturday",9,6,5
8,2013,2,"Saturday",9,6,25
7,2013,2,"Saturday",9,6,33
5,2013,2,"Saturday",9,6,67
6,2013,2,"Saturday",9,6,66
14,2013,2,"Saturday",9,6,72
4,2013,2,"Saturday",9,7,223
17,2013,2,"Saturday",9,7,84
18,2013,2,"Saturday",9,7,37
16,2013,2,"Saturday",9,7,106
2,2013,2,"Saturday",9,7,91
1,2013,2,"Saturday",9,7,92
13,2013,2,"Saturday",9,7,28
3,2013,2,"Saturday",9,7,182
15,2013,2,"Saturday",9,7,68
9,2013,2,"Saturday",9,7,61
10,2013,2,"Saturday",9,7,43
12,2013,2,"Saturday",9,7,49
11,2013,2,"Saturday",9,7,55
8,2013,2,"Saturday",9,7,72
7,2013,2,"Saturday",9,7,86
5,2013,2,"Saturday",9,7,145
6,2013,2,"Saturday",9,7,200
14,2013,2,"Saturday",9,7,120
4,2013,2,"Saturday",9,8,406
17,2013,2,"Saturday",9,8,114
18,2013,2,"Saturday",9,8,59
16,2013,2,"Saturday",9,8,249
2,2013,2,"Saturday",9,8,238
1,2013,2,"Saturday",9,8,241
13,2013,2,"Saturday",9,8,59
3,2013,2,"Saturday",9,8,287
15,2013,2,"Saturday",9,8,152
9,2013,2,"Saturday",9,8,73
10,2013,2,"Saturday",9,8,68
12,2013,2,"Saturday",9,8,85
11,2013,2,"Saturday",9,8,42
8,2013,2,"Saturday",9,8,95
7,2013,2,"Saturday",9,8,168
5,2013,2,"Saturday",9,8,279
6,2013,2,"Saturday",9,8,303
14,2013,2,"Saturday",9,8,148
4,2013,2,"Saturday",9,9,919
17,2013,2,"Saturday",9,9,205
18,2013,2,"Saturday",9,9,101
16,2013,2,"Saturday",9,9,562
2,2013,2,"Saturday",9,9,654
1,2013,2,"Saturday",9,9,580
13,2013,2,"Saturday",9,9,55
3,2013,2,"Saturday",9,9,606
15,2013,2,"Saturday",9,9,288
9,2013,2,"Saturday",9,9,114
10,2013,2,"Saturday",9,9,79
12,2013,2,"Saturday",9,9,150
11,2013,2,"Saturday",9,9,61
8,2013,2,"Saturday",9,9,131
7,2013,2,"Saturday",9,9,197
5,2013,2,"Saturday",9,9,491
6,2013,2,"Saturday",9,9,556
14,2013,2,"Saturday",9,9,241
4,2013,2,"Saturday",9,10,1334
17,2013,2,"Saturday",9,10,232
18,2013,2,"Saturday",9,10,98
16,2013,2,"Saturday",9,10,875
2,2013,2,"Saturday",9,10,1308
1,2013,2,"Saturday",9,10,1114
13,2013,2,"Saturday",9,10,78
3,2013,2,"Saturday",9,10,795
15,2013,2,"Saturday",9,10,529
9,2013,2,"Saturday",9,10,153
10,2013,2,"Saturday",9,10,96
12,2013,2,"Saturday",9,10,229
11,2013,2,"Saturday",9,10,233
8,2013,2,"Saturday",9,10,183
7,2013,2,"Saturday",9,10,227
5,2013,2,"Saturday",9,10,963
6,2013,2,"Saturday",9,10,911
14,2013,2,"Saturday",9,10,421
4,2013,2,"Saturday",9,11,1875
17,2013,2,"Saturday",9,11,278
18,2013,2,"Saturday",9,11,173
16,2013,2,"Saturday",9,11,1171
2,2013,2,"Saturday",9,11,1996
1,2013,2,"Saturday",9,11,1794
13,2013,2,"Saturday",9,11,91
3,2013,2,"Saturday",9,11,934
15,2013,2,"Saturday",9,11,894
9,2013,2,"Saturday",9,11,113
10,2013,2,"Saturday",9,11,116
12,2013,2,"Saturday",9,11,365
11,2013,2,"Saturday",9,11,292
8,2013,2,"Saturday",9,11,180
7,2013,2,"Saturday",9,11,479
5,2013,2,"Saturday",9,11,1348
6,2013,2,"Saturday",9,11,1119
14,2013,2,"Saturday",9,11,517
4,2013,2,"Saturday",9,12,2743
17,2013,2,"Saturday",9,12,287
18,2013,2,"Saturday",9,12,186
16,2013,2,"Saturday",9,12,1400
2,2013,2,"Saturday",9,12,2447
1,2013,2,"Saturday",9,12,2365
13,2013,2,"Saturday",9,12,88
3,2013,2,"Saturday",9,12,1762
15,2013,2,"Saturday",9,12,1063
9,2013,2,"Saturday",9,12,109
10,2013,2,"Saturday",9,12,108
12,2013,2,"Saturday",9,12,314
11,2013,2,"Saturday",9,12,232
8,2013,2,"Saturday",9,12,181
7,2013,2,"Saturday",9,12,807
5,2013,2,"Saturday",9,12,1773
6,2013,2,"Saturday",9,12,1325
14,2013,2,"Saturday",9,12,540
4,2013,2,"Saturday",9,13,3190
17,2013,2,"Saturday",9,13,358
18,2013,2,"Saturday",9,13,215
16,2013,2,"Saturday",9,13,1493
2,2013,2,"Saturday",9,13,2895
1,2013,2,"Saturday",9,13,2864
13,2013,2,"Saturday",9,13,99
3,2013,2,"Saturday",9,13,2248
15,2013,2,"Saturday",9,13,1289
9,2013,2,"Saturday",9,13,137
10,2013,2,"Saturday",9,13,76
12,2013,2,"Saturday",9,13,357
11,2013,2,"Saturday",9,13,197
8,2013,2,"Saturday",9,13,165
7,2013,2,"Saturday",9,13,932
5,2013,2,"Saturday",9,13,2172
6,2013,2,"Saturday",9,13,1518
14,2013,2,"Saturday",9,13,680
4,2013,2,"Saturday",9,14,3411
17,2013,2,"Saturday",9,14,352
18,2013,2,"Saturday",9,14,179
16,2013,2,"Saturday",9,14,1495
2,2013,2,"Saturday",9,14,3044
1,2013,2,"Saturday",9,14,3207
13,2013,2,"Saturday",9,14,103
3,2013,2,"Saturday",9,14,2510
15,2013,2,"Saturday",9,14,1264
9,2013,2,"Saturday",9,14,182
10,2013,2,"Saturday",9,14,89
12,2013,2,"Saturday",9,14,377
11,2013,2,"Saturday",9,14,325
8,2013,2,"Saturday",9,14,156
7,2013,2,"Saturday",9,14,872
5,2013,2,"Saturday",9,14,2020
6,2013,2,"Saturday",9,14,1734
14,2013,2,"Saturday",9,14,765
4,2013,2,"Saturday",9,15,3551
17,2013,2,"Saturday",9,15,336
18,2013,2,"Saturday",9,15,163
16,2013,2,"Saturday",9,15,1478
2,2013,2,"Saturday",9,15,3166
1,2013,2,"Saturday",9,15,3175
13,2013,2,"Saturday",9,15,92
3,2013,2,"Saturday",9,15,2566
15,2013,2,"Saturday",9,15,1345
9,2013,2,"Saturday",9,15,129
10,2013,2,"Saturday",9,15,76
12,2013,2,"Saturday",9,15,388
11,2013,2,"Saturday",9,15,363
8,2013,2,"Saturday",9,15,195
7,2013,2,"Saturday",9,15,879
5,2013,2,"Saturday",9,15,2295
6,2013,2,"Saturday",9,15,1633
14,2013,2,"Saturday",9,15,815
4,2013,2,"Saturday",9,16,2993
17,2013,2,"Saturday",9,16,371
18,2013,2,"Saturday",9,16,185
16,2013,2,"Saturday",9,16,1373
2,2013,2,"Saturday",9,16,2776
1,2013,2,"Saturday",9,16,2788
13,2013,2,"Saturday",9,16,83
3,2013,2,"Saturday",9,16,2201
15,2013,2,"Saturday",9,16,1342
9,2013,2,"Saturday",9,16,129
10,2013,2,"Saturday",9,16,111
12,2013,2,"Saturday",9,16,376
11,2013,2,"Saturday",9,16,277
8,2013,2,"Saturday",9,16,183
7,2013,2,"Saturday",9,16,1034
5,2013,2,"Saturday",9,16,2490
6,2013,2,"Saturday",9,16,1628
14,2013,2,"Saturday",9,16,829
4,2013,2,"Saturday",9,17,2728
17,2013,2,"Saturday",9,17,474
18,2013,2,"Saturday",9,17,152
16,2013,2,"Saturday",9,17,879
2,2013,2,"Saturday",9,17,2109
1,2013,2,"Saturday",9,17,2094
13,2013,2,"Saturday",9,17,64
3,2013,2,"Saturday",9,17,2157
15,2013,2,"Saturday",9,17,1501
9,2013,2,"Saturday",9,17,106
10,2013,2,"Saturday",9,17,132
12,2013,2,"Saturday",9,17,413
11,2013,2,"Saturday",9,17,349
8,2013,2,"Saturday",9,17,128
7,2013,2,"Saturday",9,17,864
5,2013,2,"Saturday",9,17,2414
6,2013,2,"Saturday",9,17,1504
14,2013,2,"Saturday",9,17,711
4,2013,2,"Saturday",9,18,2285
17,2013,2,"Saturday",9,18,465
18,2013,2,"Saturday",9,18,140
16,2013,2,"Saturday",9,18,604
2,2013,2,"Saturday",9,18,1161
1,2013,2,"Saturday",9,18,1527
13,2013,2,"Saturday",9,18,78
3,2013,2,"Saturday",9,18,1944
15,2013,2,"Saturday",9,18,1213
9,2013,2,"Saturday",9,18,129
10,2013,2,"Saturday",9,18,100
12,2013,2,"Saturday",9,18,797
11,2013,2,"Saturday",9,18,707
8,2013,2,"Saturday",9,18,140
7,2013,2,"Saturday",9,18,597
5,2013,2,"Saturday",9,18,2393
6,2013,2,"Saturday",9,18,1494
14,2013,2,"Saturday",9,18,839
4,2013,2,"Saturday",9,19,2286
17,2013,2,"Saturday",9,19,386
18,2013,2,"Saturday",9,19,177
16,2013,2,"Saturday",9,19,482
2,2013,2,"Saturday",9,19,659
1,2013,2,"Saturday",9,19,1009
13,2013,2,"Saturday",9,19,71
3,2013,2,"Saturday",9,19,1894
15,2013,2,"Saturday",9,19,987
9,2013,2,"Saturday",9,19,106
10,2013,2,"Saturday",9,19,79
12,2013,2,"Saturday",9,19,633
11,2013,2,"Saturday",9,19,683
8,2013,2,"Saturday",9,19,125
7,2013,2,"Saturday",9,19,757
5,2013,2,"Saturday",9,19,2494
6,2013,2,"Saturday",9,19,1359
14,2013,2,"Saturday",9,19,767
4,2013,2,"Saturday",9,20,2426
17,2013,2,"Saturday",9,20,396
18,2013,2,"Saturday",9,20,148
16,2013,2,"Saturday",9,20,345
2,2013,2,"Saturday",9,20,460
1,2013,2,"Saturday",9,20,659
13,2013,2,"Saturday",9,20,75
3,2013,2,"Saturday",9,20,1820
15,2013,2,"Saturday",9,20,891
9,2013,2,"Saturday",9,20,81
10,2013,2,"Saturday",9,20,60
12,2013,2,"Saturday",9,20,449
11,2013,2,"Saturday",9,20,255
8,2013,2,"Saturday",9,20,89
7,2013,2,"Saturday",9,20,494
5,2013,2,"Saturday",9,20,2115
6,2013,2,"Saturday",9,20,1153
14,2013,2,"Saturday",9,20,605
4,2013,2,"Saturday",9,21,2090
17,2013,2,"Saturday",9,21,321
18,2013,2,"Saturday",9,21,98
16,2013,2,"Saturday",9,21,301
2,2013,2,"Saturday",9,21,385
1,2013,2,"Saturday",9,21,526
13,2013,2,"Saturday",9,21,62
3,2013,2,"Saturday",9,21,1566
15,2013,2,"Saturday",9,21,787
9,2013,2,"Saturday",9,21,67
10,2013,2,"Saturday",9,21,49
12,2013,2,"Saturday",9,21,332
11,2013,2,"Saturday",9,21,208
8,2013,2,"Saturday",9,21,63
7,2013,2,"Saturday",9,21,190
5,2013,2,"Saturday",9,21,2169
6,2013,2,"Saturday",9,21,1200
14,2013,2,"Saturday",9,21,690
4,2013,2,"Saturday",9,22,2046
17,2013,2,"Saturday",9,22,245
18,2013,2,"Saturday",9,22,137
16,2013,2,"Saturday",9,22,292
2,2013,2,"Saturday",9,22,505
1,2013,2,"Saturday",9,22,451
13,2013,2,"Saturday",9,22,61
3,2013,2,"Saturday",9,22,1499
15,2013,2,"Saturday",9,22,720
9,2013,2,"Saturday",9,22,68
10,2013,2,"Saturday",9,22,117
12,2013,2,"Saturday",9,22,399
11,2013,2,"Saturday",9,22,229
8,2013,2,"Saturday",9,22,60
7,2013,2,"Saturday",9,22,418
5,2013,2,"Saturday",9,22,2813
6,2013,2,"Saturday",9,22,1725
14,2013,2,"Saturday",9,22,959
4,2013,2,"Saturday",9,23,1536
17,2013,2,"Saturday",9,23,202
18,2013,2,"Saturday",9,23,86
16,2013,2,"Saturday",9,23,274
2,2013,2,"Saturday",9,23,390
1,2013,2,"Saturday",9,23,368
13,2013,2,"Saturday",9,23,59
3,2013,2,"Saturday",9,23,1252
15,2013,2,"Saturday",9,23,442
9,2013,2,"Saturday",9,23,65
10,2013,2,"Saturday",9,23,121
12,2013,2,"Saturday",9,23,107
11,2013,2,"Saturday",9,23,32
8,2013,2,"Saturday",9,23,32
7,2013,2,"Saturday",9,23,52
5,2013,2,"Saturday",9,23,1322
6,2013,2,"Saturday",9,23,1457
14,2013,2,"Saturday",9,23,597
4,2013,2,"Sunday",10,0,1552
17,2013,2,"Sunday",10,0,176
18,2013,2,"Sunday",10,0,56
16,2013,2,"Sunday",10,0,188
2,2013,2,"Sunday",10,0,303
1,2013,2,"Sunday",10,0,302
13,2013,2,"Sunday",10,0,34
3,2013,2,"Sunday",10,0,949
15,2013,2,"Sunday",10,0,215
9,2013,2,"Sunday",10,0,37
10,2013,2,"Sunday",10,0,65
12,2013,2,"Sunday",10,0,60
11,2013,2,"Sunday",10,0,20
8,2013,2,"Sunday",10,0,17
7,2013,2,"Sunday",10,0,51
5,2013,2,"Sunday",10,0,750
6,2013,2,"Sunday",10,0,866
14,2013,2,"Sunday",10,0,329
4,2013,2,"Sunday",10,1,538
17,2013,2,"Sunday",10,1,55
18,2013,2,"Sunday",10,1,49
16,2013,2,"Sunday",10,1,114
2,2013,2,"Sunday",10,1,269
1,2013,2,"Sunday",10,1,199
13,2013,2,"Sunday",10,1,25
3,2013,2,"Sunday",10,1,481
15,2013,2,"Sunday",10,1,155
9,2013,2,"Sunday",10,1,9
10,2013,2,"Sunday",10,1,21
12,2013,2,"Sunday",10,1,11
11,2013,2,"Sunday",10,1,5
8,2013,2,"Sunday",10,1,13
7,2013,2,"Sunday",10,1,23
5,2013,2,"Sunday",10,1,362
6,2013,2,"Sunday",10,1,311
14,2013,2,"Sunday",10,1,142
4,2013,2,"Sunday",10,2,406
17,2013,2,"Sunday",10,2,44
18,2013,2,"Sunday",10,2,29
16,2013,2,"Sunday",10,2,73
2,2013,2,"Sunday",10,2,217
1,2013,2,"Sunday",10,2,162
13,2013,2,"Sunday",10,2,29
3,2013,2,"Sunday",10,2,315
15,2013,2,"Sunday",10,2,88
9,2013,2,"Sunday",10,2,8
10,2013,2,"Sunday",10,2,16
12,2013,2,"Sunday",10,2,7
11,2013,2,"Sunday",10,2,2
8,2013,2,"Sunday",10,2,5
7,2013,2,"Sunday",10,2,8
5,2013,2,"Sunday",10,2,292
6,2013,2,"Sunday",10,2,239
14,2013,2,"Sunday",10,2,92
4,2013,2,"Sunday",10,3,340
17,2013,2,"Sunday",10,3,20
18,2013,2,"Sunday",10,3,20
16,2013,2,"Sunday",10,3,74
2,2013,2,"Sunday",10,3,193
1,2013,2,"Sunday",10,3,186
13,2013,2,"Sunday",10,3,24
3,2013,2,"Sunday",10,3,281
15,2013,2,"Sunday",10,3,64
9,2013,2,"Sunday",10,3,20
10,2013,2,"Sunday",10,3,12
12,2013,2,"Sunday",10,3,2
11,2013,2,"Sunday",10,3,1
8,2013,2,"Sunday",10,3,5
7,2013,2,"Sunday",10,3,6
5,2013,2,"Sunday",10,3,238
6,2013,2,"Sunday",10,3,173
14,2013,2,"Sunday",10,3,79
4,2013,2,"Sunday",10,4,186
17,2013,2,"Sunday",10,4,15
18,2013,2,"Sunday",10,4,13
16,2013,2,"Sunday",10,4,38
2,2013,2,"Sunday",10,4,87
1,2013,2,"Sunday",10,4,42
13,2013,2,"Sunday",10,4,19
3,2013,2,"Sunday",10,4,98
15,2013,2,"Sunday",10,4,25
9,2013,2,"Sunday",10,4,11
10,2013,2,"Sunday",10,4,1
12,2013,2,"Sunday",10,4,19
11,2013,2,"Sunday",10,4,8
8,2013,2,"Sunday",10,4,8
7,2013,2,"Sunday",10,4,2
5,2013,2,"Sunday",10,4,90
6,2013,2,"Sunday",10,4,70
14,2013,2,"Sunday",10,4,45
4,2013,2,"Sunday",10,5,102
17,2013,2,"Sunday",10,5,21
18,2013,2,"Sunday",10,5,6
16,2013,2,"Sunday",10,5,33
2,2013,2,"Sunday",10,5,49
1,2013,2,"Sunday",10,5,13
13,2013,2,"Sunday",10,5,16
3,2013,2,"Sunday",10,5,45
15,2013,2,"Sunday",10,5,31
9,2013,2,"Sunday",10,5,8
10,2013,2,"Sunday",10,5,8
12,2013,2,"Sunday",10,5,7
11,2013,2,"Sunday",10,5,4
8,2013,2,"Sunday",10,5,7
7,2013,2,"Sunday",10,5,6
5,2013,2,"Sunday",10,5,37
6,2013,2,"Sunday",10,5,66
14,2013,2,"Sunday",10,5,46
4,2013,2,"Sunday",10,6,83
17,2013,2,"Sunday",10,6,15
18,2013,2,"Sunday",10,6,18
16,2013,2,"Sunday",10,6,43
2,2013,2,"Sunday",10,6,28
1,2013,2,"Sunday",10,6,43
13,2013,2,"Sunday",10,6,18
3,2013,2,"Sunday",10,6,51
15,2013,2,"Sunday",10,6,22
9,2013,2,"Sunday",10,6,15
10,2013,2,"Sunday",10,6,3
12,2013,2,"Sunday",10,6,6
11,2013,2,"Sunday",10,6,3
8,2013,2,"Sunday",10,6,17
7,2013,2,"Sunday",10,6,15
5,2013,2,"Sunday",10,6,57
6,2013,2,"Sunday",10,6,43
14,2013,2,"Sunday",10,6,39
4,2013,2,"Sunday",10,7,151
17,2013,2,"Sunday",10,7,37
18,2013,2,"Sunday",10,7,21
16,2013,2,"Sunday",10,7,74
2,2013,2,"Sunday",10,7,67
1,2013,2,"Sunday",10,7,49
13,2013,2,"Sunday",10,7,22
3,2013,2,"Sunday",10,7,111
15,2013,2,"Sunday",10,7,45
9,2013,2,"Sunday",10,7,25
10,2013,2,"Sunday",10,7,16
12,2013,2,"Sunday",10,7,26
11,2013,2,"Sunday",10,7,27
8,2013,2,"Sunday",10,7,49
7,2013,2,"Sunday",10,7,66
5,2013,2,"Sunday",10,7,101
6,2013,2,"Sunday",10,7,101
14,2013,2,"Sunday",10,7,89
4,2013,2,"Sunday",10,8,295
17,2013,2,"Sunday",10,8,84
18,2013,2,"Sunday",10,8,33
16,2013,2,"Sunday",10,8,181
2,2013,2,"Sunday",10,8,137
1,2013,2,"Sunday",10,8,96
13,2013,2,"Sunday",10,8,41
3,2013,2,"Sunday",10,8,184
15,2013,2,"Sunday",10,8,92
9,2013,2,"Sunday",10,8,51
10,2013,2,"Sunday",10,8,53
12,2013,2,"Sunday",10,8,106
11,2013,2,"Sunday",10,8,69
8,2013,2,"Sunday",10,8,97
7,2013,2,"Sunday",10,8,141
5,2013,2,"Sunday",10,8,212
6,2013,2,"Sunday",10,8,201
14,2013,2,"Sunday",10,8,151
4,2013,2,"Sunday",10,9,689
17,2013,2,"Sunday",10,9,141
18,2013,2,"Sunday",10,9,66
16,2013,2,"Sunday",10,9,401
2,2013,2,"Sunday",10,9,408
1,2013,2,"Sunday",10,9,380
13,2013,2,"Sunday",10,9,40
3,2013,2,"Sunday",10,9,399
15,2013,2,"Sunday",10,9,203
9,2013,2,"Sunday",10,9,84
10,2013,2,"Sunday",10,9,64
12,2013,2,"Sunday",10,9,369
11,2013,2,"Sunday",10,9,140
8,2013,2,"Sunday",10,9,119
7,2013,2,"Sunday",10,9,217
5,2013,2,"Sunday",10,9,561
6,2013,2,"Sunday",10,9,496
14,2013,2,"Sunday",10,9,250
4,2013,2,"Sunday",10,10,1617
17,2013,2,"Sunday",10,10,177
18,2013,2,"Sunday",10,10,81
16,2013,2,"Sunday",10,10,767
2,2013,2,"Sunday",10,10,1093
1,2013,2,"Sunday",10,10,1006
13,2013,2,"Sunday",10,10,56
3,2013,2,"Sunday",10,10,897
15,2013,2,"Sunday",10,10,525
9,2013,2,"Sunday",10,10,88
10,2013,2,"Sunday",10,10,72
12,2013,2,"Sunday",10,10,478
11,2013,2,"Sunday",10,10,431
8,2013,2,"Sunday",10,10,181
7,2013,2,"Sunday",10,10,432
5,2013,2,"Sunday",10,10,1166
6,2013,2,"Sunday",10,10,951
14,2013,2,"Sunday",10,10,539
4,2013,2,"Sunday",10,11,2606
17,2013,2,"Sunday",10,11,315
18,2013,2,"Sunday",10,11,113
16,2013,2,"Sunday",10,11,1085
2,2013,2,"Sunday",10,11,1720
1,2013,2,"Sunday",10,11,1828
13,2013,2,"Sunday",10,11,60
3,2013,2,"Sunday",10,11,1399
15,2013,2,"Sunday",10,11,934
9,2013,2,"Sunday",10,11,111
10,2013,2,"Sunday",10,11,74
12,2013,2,"Sunday",10,11,819
11,2013,2,"Sunday",10,11,714
8,2013,2,"Sunday",10,11,210
7,2013,2,"Sunday",10,11,461
5,2013,2,"Sunday",10,11,1824
6,2013,2,"Sunday",10,11,1442
14,2013,2,"Sunday",10,11,776
4,2013,2,"Sunday",10,12,3788
17,2013,2,"Sunday",10,12,359
18,2013,2,"Sunday",10,12,153
16,2013,2,"Sunday",10,12,1334
2,2013,2,"Sunday",10,12,2461
1,2013,2,"Sunday",10,12,2760
13,2013,2,"Sunday",10,12,84
3,2013,2,"Sunday",10,12,2810
15,2013,2,"Sunday",10,12,1522
9,2013,2,"Sunday",10,12,136
10,2013,2,"Sunday",10,12,72
12,2013,2,"Sunday",10,12,1188
11,2013,2,"Sunday",10,12,1847
8,2013,2,"Sunday",10,12,199
7,2013,2,"Sunday",10,12,760
5,2013,2,"Sunday",10,12,2957
6,2013,2,"Sunday",10,12,1849
14,2013,2,"Sunday",10,12,1005
4,2013,2,"Sunday",10,13,3888
17,2013,2,"Sunday",10,13,289
18,2013,2,"Sunday",10,13,155
16,2013,2,"Sunday",10,13,1542
2,2013,2,"Sunday",10,13,2907
1,2013,2,"Sunday",10,13,3184
13,2013,2,"Sunday",10,13,115
3,2013,2,"Sunday",10,13,3154
15,2013,2,"Sunday",10,13,1828
9,2013,2,"Sunday",10,13,141
10,2013,2,"Sunday",10,13,88
12,2013,2,"Sunday",10,13,1786
11,2013,2,"Sunday",10,13,2721
8,2013,2,"Sunday",10,13,209
7,2013,2,"Sunday",10,13,1315
5,2013,2,"Sunday",10,13,3554
6,2013,2,"Sunday",10,13,2183
14,2013,2,"Sunday",10,13,1182
4,2013,2,"Sunday",10,14,4025
17,2013,2,"Sunday",10,14,366
18,2013,2,"Sunday",10,14,143
16,2013,2,"Sunday",10,14,1566
2,2013,2,"Sunday",10,14,3131
1,2013,2,"Sunday",10,14,3245
13,2013,2,"Sunday",10,14,79
3,2013,2,"Sunday",10,14,3030
15,2013,2,"Sunday",10,14,1954
9,2013,2,"Sunday",10,14,146
10,2013,2,"Sunday",10,14,78
12,2013,2,"Sunday",10,14,2163
11,2013,2,"Sunday",10,14,3934
8,2013,2,"Sunday",10,14,207
7,2013,2,"Sunday",10,14,1102
5,2013,2,"Sunday",10,14,3629
6,2013,2,"Sunday",10,14,2313
14,2013,2,"Sunday",10,14,1401
4,2013,2,"Sunday",10,15,3597
17,2013,2,"Sunday",10,15,298
18,2013,2,"Sunday",10,15,117
16,2013,2,"Sunday",10,15,1317
2,2013,2,"Sunday",10,15,3002
1,2013,2,"Sunday",10,15,3349
13,2013,2,"Sunday",10,15,102
3,2013,2,"Sunday",10,15,2742
15,2013,2,"Sunday",10,15,1940
9,2013,2,"Sunday",10,15,142
10,2013,2,"Sunday",10,15,93
12,2013,2,"Sunday",10,15,2110
11,2013,2,"Sunday",10,15,3664
8,2013,2,"Sunday",10,15,214
7,2013,2,"Sunday",10,15,558
5,2013,2,"Sunday",10,15,3305
6,2013,2,"Sunday",10,15,2351
14,2013,2,"Sunday",10,15,1363
4,2013,2,"Sunday",10,16,3442
17,2013,2,"Sunday",10,16,287
18,2013,2,"Sunday",10,16,149
16,2013,2,"Sunday",10,16,1054
2,2013,2,"Sunday",10,16,2646
1,2013,2,"Sunday",10,16,2937
13,2013,2,"Sunday",10,16,95
3,2013,2,"Sunday",10,16,2552
15,2013,2,"Sunday",10,16,1725
9,2013,2,"Sunday",10,16,122
10,2013,2,"Sunday",10,16,105
12,2013,2,"Sunday",10,16,1773
11,2013,2,"Sunday",10,16,3155
8,2013,2,"Sunday",10,16,203
7,2013,2,"Sunday",10,16,533
5,2013,2,"Sunday",10,16,2802
6,2013,2,"Sunday",10,16,1998
14,2013,2,"Sunday",10,16,1383
4,2013,2,"Sunday",10,17,2802
17,2013,2,"Sunday",10,17,246
18,2013,2,"Sunday",10,17,177
16,2013,2,"Sunday",10,17,671
2,2013,2,"Sunday",10,17,1818
1,2013,2,"Sunday",10,17,2175
